2020-01-01,武汉,4℃,59%,65
2020-02-11,恩施,9℃,77%,54
2020-02-11,台州,10℃,76%,64
2020-02-11,天门,8℃,92%,-1
2020-02-11,南昌,8℃,96%,50
2020-02-11,信阳,9℃,75%,49
2020-02-11,南阳,6℃,79%,70
2020-02-11,成都,9℃,90%,52
2020-02-11,宁波,9℃,80%,52
2020-02-11,郑州,8℃,69%,67
2020-02-11,合肥,9℃,80%,24
2020-02-11,阜阳,10℃,68%,78
2020-02-11,九江,7℃,97%,42
2020-02-11,岳阳,8℃,91%,39
2020-02-11,南充,10℃,88%,100
2020-02-11,盐城,7℃,70%,92
2020-02-11,茂名,14℃,88%,63
2020-02-11,西安,4℃,75%,147
2020-02-11,邵阳,8℃,100%,58
2020-02-11,衡阳,10℃,81%,49
2020-02-11,达州,10℃,89%,109
2020-02-11,梅州,16℃,69%,43
2020-02-11,湛江,17℃,84%,36
2020-02-11,佛山,14℃,79%,46
2020-02-11,南宁,14℃,95%,62
2020-02-11,揭阳,15℃,70%,50
2020-02-11,周口,10℃,61%,79
2020-02-11,东莞,15℃,76%,70
2020-02-11,苏州,10℃,60%,52
2020-02-11,沈阳,-4℃,86%,180
2020-02-11,昆明,8℃,84%,36
2020-02-11,贵阳,6℃,100%,18
2020-02-11,南京,8℃,89%,43
2020-02-11,长春,-2℃,58%,108
2020-02-11,哈尔滨,-17℃,84%,127
2020-02-11,厦门,14℃,66%,39
2020-02-11,惠州,16℃,77%,49
2020-02-12,武汉,9℃,94%,46
2020-02-12,黄冈,8℃,99%,34
2020-02-12,孝感,9℃,99%,43
2020-02-12,襄阳,7℃,97%,73
2020-02-12,随州,4℃,96%,53
2020-02-12,宜昌,10℃,92%,114
2020-02-12,荆州,10℃,93%,45
2020-02-12,荆门,9℃,90%,83
2020-02-12,鄂州,8℃,96%,45
2020-02-12,温州,13℃,91%,55
2020-02-12,黄石,7℃,98%,29
2020-02-12,咸宁,9℃,99%,23
2020-02-12,十堰,7℃,99%,75
2020-02-12,深圳,17℃,99%,47
2020-02-12,广州,15℃,97%,62
2020-02-12,仙桃,10℃,95%,-1
2020-02-12,长沙,10℃,96%,32
2020-02-12,杭州,10℃,97%,36
2020-02-12,恩施,8℃,83%,87
2020-02-12,台州,12℃,97%,67
2020-02-12,天门,10℃,99%,-1
2020-02-12,南昌,10℃,99%,45
2020-02-12,信阳,8℃,87%,50
2020-02-12,南阳,3℃,99%,113
2020-02-12,成都,8℃,96%,115
2020-02-12,宁波,11℃,100%,20
2020-02-12,郑州,4℃,99%,72
2020-02-12,合肥,4℃,99%,29
2020-02-12,阜阳,8℃,83%,95
2020-02-12,九江,9℃,97%,45
2020-02-12,岳阳,10℃,100%,38
2020-02-12,南充,10℃,86%,89
2020-02-12,盐城,8℃,97%,67
2020-02-12,茂名,19℃,89%,43
2020-02-12,西安,4℃,80%,200
2020-02-12,邵阳,9℃,100%,40
2020-02-12,衡阳,10℃,96%,60
2020-02-12,达州,8℃,97%,108
2020-02-12,梅州,16℃,94%,69
2020-02-12,湛江,19℃,98%,54
2020-02-12,佛山,15℃,95%,64
2020-02-12,南宁,17℃,100%,69
2020-02-12,揭阳,16℃,98%,62
2020-02-12,周口,9℃,73%,92
2020-02-12,东莞,17℃,98%,84
2020-02-12,苏州,10℃,97%,58
2020-02-12,沈阳,4℃,73%,78
2020-02-12,昆明,6℃,77%,33
2020-02-12,贵阳,8℃,100%,50
2020-02-12,南京,8℃,100%,33
2020-02-12,长春,5℃,64%,77
2020-02-12,哈尔滨,4℃,71%,113
2020-02-12,厦门,16℃,77%,53
2020-02-12,惠州,18℃,97%,54
2020-02-13,武汉,4℃,97%,49
2020-02-13,黄冈,8℃,99%,60
2020-02-13,孝感,6℃,99%,43
2020-02-13,襄阳,9℃,92%,84
2020-02-13,随州,6℃,96%,36
2020-02-13,宜昌,10℃,99%,80
2020-02-13,荆州,10℃,97%,32
2020-02-13,荆门,9℃,94%,69
2020-02-13,鄂州,12℃,91%,54
2020-02-13,温州,14℃,99%,54
2020-02-13,黄石,10℃,96%,32
2020-02-13,咸宁,10℃,98%,26
2020-02-13,十堰,9℃,95%,77
2020-02-13,深圳,19℃,98%,43
2020-02-13,广州,16℃,98%,44
2020-02-13,仙桃,6℃,99%,-1
2020-02-13,长沙,11℃,96%,77
2020-02-13,杭州,12℃,94%,42
2020-02-13,恩施,9℃,84%,114
2020-02-13,台州,12℃,96%,52
2020-02-13,天门,6℃,99%,-1
2020-02-13,南昌,13℃,94%,22
2020-02-13,信阳,11℃,84%,52
2020-02-13,南阳,7℃,99%,102
2020-02-13,成都,11℃,83%,109
2020-02-13,宁波,12℃,100%,36
2020-02-13,郑州,6℃,99%,80
2020-02-13,合肥,10℃,92%,28
2020-02-13,阜阳,9℃,89%,78
2020-02-13,九江,10℃,96%,22
2020-02-13,岳阳,10℃,100%,45
2020-02-13,南充,10℃,72%,89
2020-02-13,盐城,5℃,97%,63
2020-02-13,茂名,19℃,93%,59
2020-02-13,西安,5℃,84%,182
2020-02-13,邵阳,13℃,100%,45
2020-02-13,衡阳,14℃,93%,53
2020-02-13,达州,8℃,93%,119
2020-02-13,梅州,18℃,98%,49
2020-02-13,湛江,19℃,99%,23
2020-02-13,佛山,18℃,95%,53
2020-02-13,南宁,19℃,100%,37
2020-02-13,揭阳,18℃,99%,78
2020-02-13,周口,10℃,82%,87
2020-02-13,东莞,18℃,98%,67
2020-02-13,苏州,8℃,94%,62
2020-02-13,沈阳,-1℃,97%,72
2020-02-13,昆明,7℃,64%,32
2020-02-13,贵阳,11℃,93%,58
2020-02-13,南京,7℃,100%,62
2020-02-13,长春,3℃,99%,98
2020-02-13,哈尔滨,0℃,93%,140
2020-02-13,厦门,16℃,99%,45
2020-02-13,惠州,19℃,96%,53
2020-02-14,武汉,14℃,90%,33
2020-02-14,黄冈,14℃,96%,28
2020-02-14,孝感,14℃,99%,45
2020-02-14,襄阳,10℃,95%,74
2020-02-14,随州,13℃,93%,55
2020-02-14,宜昌,12℃,99%,112
2020-02-14,荆州,12℃,99%,62
2020-02-14,荆门,13℃,94%,83
2020-02-14,鄂州,15℃,89%,27
2020-02-14,温州,14℃,99%,25
2020-02-14,黄石,14℃,94%,24
2020-02-14,咸宁,14℃,94%,28
2020-02-14,十堰,10℃,95%,79
2020-02-14,深圳,19℃,92%,13
2020-02-14,广州,19℃,94%,21
2020-02-14,仙桃,13℃,96%,-1
2020-02-14,长沙,17℃,84%,38
2020-02-14,杭州,13℃,98%,30
2020-02-14,恩施,11℃,92%,155
2020-02-14,台州,14℃,98%,26
2020-02-14,天门,12℃,99%,-1
2020-02-14,南昌,13℃,99%,45
2020-02-14,信阳,14℃,89%,49
2020-02-14,南阳,8℃,99%,95
2020-02-14,成都,13℃,77%,100
2020-02-14,宁波,12℃,100%,14
2020-02-14,郑州,10℃,99%,54
2020-02-14,合肥,12℃,98%,25
2020-02-14,阜阳,13℃,89%,185
2020-02-14,九江,13℃,95%,32
2020-02-14,岳阳,18℃,77%,39
2020-02-14,南充,11℃,75%,99
2020-02-14,盐城,11℃,92%,70
2020-02-14,茂名,21℃,88%,21
2020-02-14,西安,11℃,35%,140
2020-02-14,邵阳,16℃,100%,54
2020-02-14,衡阳,19℃,78%,35
2020-02-14,达州,10℃,91%,195
2020-02-14,梅州,15℃,98%,25
2020-02-14,湛江,20℃,99%,21
2020-02-14,佛山,20℃,85%,18
2020-02-14,南宁,19℃,100%,38
2020-02-14,揭阳,18℃,100%,65
2020-02-14,周口,15℃,87%,35
2020-02-14,东莞,19℃,92%,23
2020-02-14,苏州,13℃,96%,50
2020-02-14,沈阳,-2℃,87%,68
2020-02-14,昆明,5℃,86%,38
2020-02-14,贵阳,14℃,75%,59
2020-02-14,南京,13℃,100%,45
2020-02-14,长春,-7℃,93%,23
2020-02-14,哈尔滨,-12℃,73%,22
2020-02-14,厦门,16℃,99%,32
2020-02-14,惠州,19℃,97%,12
2020-02-15,武汉,8℃,92%,73
2020-02-15,黄冈,8℃,98%,43
2020-02-15,孝感,7℃,96%,112
2020-02-15,襄阳,4℃,90%,67
2020-02-15,随州,5℃,76%,79
2020-02-15,宜昌,10℃,60%,67
2020-02-15,荆州,8℃,64%,69
2020-02-15,荆门,6℃,77%,81
2020-02-15,鄂州,9℃,92%,46
2020-02-15,温州,14℃,100%,15
2020-02-15,黄石,10℃,91%,38
2020-02-15,咸宁,9℃,97%,43
2020-02-15,十堰,5℃,53%,69
2020-02-15,深圳,20℃,99%,20
2020-02-15,广州,20℃,98%,22
2020-02-15,仙桃,7℃,84%,-1
2020-02-15,长沙,12℃,86%,46
2020-02-15,杭州,14℃,98%,20
2020-02-15,恩施,14℃,69%,117
2020-02-15,台州,14℃,98%,16
2020-02-15,天门,7℃,74%,-1
2020-02-15,南昌,16℃,97%,26
2020-02-15,信阳,4℃,92%,122
2020-02-15,南阳,4℃,72%,68
2020-02-15,成都,11℃,25%,58
2020-02-15,宁波,14℃,100%,23
2020-02-15,郑州,3℃,94%,45
2020-02-15,合肥,7℃,99%,54
2020-02-15,阜阳,5℃,85%,39
2020-02-15,九江,14℃,97%,30
2020-02-15,岳阳,9℃,100%,67
2020-02-15,南充,11℃,33%,77
2020-02-15,盐城,11℃,96%,26
2020-02-15,茂名,23℃,92%,25
2020-02-15,西安,4℃,27%,102
2020-02-15,邵阳,17℃,84%,46
2020-02-15,衡阳,18℃,83%,26
2020-02-15,达州,7℃,89%,58
2020-02-15,梅州,18℃,97%,15
2020-02-15,湛江,21℃,99%,29
2020-02-15,佛山,21℃,93%,20
2020-02-15,南宁,20℃,100%,34
2020-02-15,揭阳,19℃,100%,63
2020-02-15,周口,1℃,92%,30
2020-02-15,东莞,20℃,94%,29
2020-02-15,苏州,13℃,97%,30
2020-02-15,沈阳,-7℃,83%,51
2020-02-15,昆明,12℃,46%,39
2020-02-15,贵阳,15℃,75%,79
2020-02-15,南京,14℃,100%,20
2020-02-15,长春,-11℃,48%,25
2020-02-15,哈尔滨,-17℃,72%,68
2020-02-15,厦门,16℃,99%,32
2020-02-15,惠州,21℃,96%,22
2020-02-16,武汉,0℃,95%,25
2020-02-16,黄冈,1℃,90%,34
2020-02-16,孝感,0℃,99%,22
2020-02-16,襄阳,3℃,45%,22
2020-02-16,随州,-2℃,97%,31
2020-02-16,宜昌,1℃,99%,15
2020-02-16,荆州,0℃,99%,23
2020-02-16,荆门,0℃,96%,29
2020-02-16,鄂州,2℃,78%,28
2020-02-16,温州,8℃,92%,8
2020-02-16,黄石,1℃,91%,26
2020-02-16,咸宁,0℃,98%,19
2020-02-16,十堰,2℃,39%,38
2020-02-16,深圳,17℃,98%,18
2020-02-16,广州,11℃,95%,12
2020-02-16,仙桃,0℃,92%,-1
2020-02-16,长沙,2℃,69%,22
2020-02-16,杭州,1℃,89%,16
2020-02-16,恩施,5℃,92%,18
2020-02-16,台州,5℃,79%,11
2020-02-16,天门,0℃,99%,-1
2020-02-16,南昌,2℃,86%,16
2020-02-16,信阳,0℃,91%,45
2020-02-16,南阳,1℃,28%,22
2020-02-16,成都,4℃,57%,74
2020-02-16,宁波,3℃,96%,15
2020-02-16,郑州,2℃,20%,23
2020-02-16,合肥,-2℃,98%,23
2020-02-16,阜阳,-2℃,98%,67
2020-02-16,九江,0℃,96%,17
2020-02-16,岳阳,1℃,69%,21
2020-02-16,南充,4℃,78%,69
2020-02-16,盐城,-1℃,84%,33
2020-02-16,茂名,15℃,87%,30
2020-02-16,西安,0℃,41%,41
2020-02-16,邵阳,2℃,58%,22
2020-02-16,衡阳,3℃,66%,20
2020-02-16,达州,5℃,76%,38
2020-02-16,梅州,11℃,88%,15
2020-02-16,湛江,18℃,82%,23
2020-02-16,佛山,9℃,83%,13
2020-02-16,南宁,12℃,69%,16
2020-02-16,揭阳,16℃,97%,21
2020-02-16,周口,0℃,48%,26
2020-02-16,东莞,12℃,94%,13
2020-02-16,苏州,0℃,95%,29
2020-02-16,沈阳,-7℃,82%,72
2020-02-16,昆明,7℃,68%,67
2020-02-16,贵阳,0℃,90%,18
2020-02-16,南京,0℃,94%,26
2020-02-16,长春,-10℃,52%,41
2020-02-16,哈尔滨,-12℃,48%,89
2020-02-16,厦门,17℃,99%,19
2020-02-16,惠州,17℃,96%,20
2020-02-17,武汉,-1℃,95%,27
2020-02-17,黄冈,1℃,80%,46
2020-02-17,孝感,-1℃,99%,26
2020-02-17,襄阳,4℃,54%,43
2020-02-17,随州,-2℃,93%,42
2020-02-17,宜昌,4℃,64%,36
2020-02-17,荆州,2℃,92%,33
2020-02-17,荆门,3℃,62%,29
2020-02-17,鄂州,2℃,78%,42
2020-02-17,温州,4℃,60%,22
2020-02-17,黄石,0℃,82%,35
2020-02-17,咸宁,-1℃,94%,29
2020-02-17,十堰,2℃,54%,23
2020-02-17,深圳,10℃,64%,15
2020-02-17,广州,8℃,64%,14
2020-02-17,仙桃,0℃,92%,-1
2020-02-17,长沙,1℃,81%,27
2020-02-17,杭州,2℃,53%,37
2020-02-17,恩施,5℃,82%,42
2020-02-17,台州,4℃,52%,28
2020-02-17,天门,1℃,92%,-1
2020-02-17,南昌,4℃,49%,26
2020-02-17,信阳,1℃,77%,47
2020-02-17,南阳,2℃,43%,54
2020-02-17,成都,7℃,60%,57
2020-02-17,宁波,3℃,52%,42
2020-02-17,郑州,4℃,27%,30
2020-02-17,合肥,-2℃,93%,38
2020-02-17,阜阳,0℃,76%,51
2020-02-17,九江,0℃,78%,29
2020-02-17,岳阳,4℃,60%,43
2020-02-17,南充,5℃,49%,70
2020-02-17,盐城,-1℃,74%,28
2020-02-17,茂名,11℃,72%,19
2020-02-17,西安,0℃,45%,49
2020-02-17,邵阳,3℃,62%,23
2020-02-17,衡阳,5℃,52%,26
2020-02-17,达州,5℃,74%,64
2020-02-17,梅州,7℃,49%,21
2020-02-17,湛江,11℃,66%,18
2020-02-17,佛山,8℃,72%,15
2020-02-17,南宁,11℃,48%,23
2020-02-17,揭阳,9℃,65%,17
2020-02-17,周口,2℃,45%,46
2020-02-17,东莞,9℃,63%,18
2020-02-17,苏州,1℃,54%,35
2020-02-17,沈阳,-10℃,50%,54
2020-02-17,昆明,6℃,81%,79
2020-02-17,贵阳,1℃,85%,31
2020-02-17,南京,1℃,48%,25
2020-02-17,长春,-15℃,72%,20
2020-02-17,哈尔滨,-17℃,60%,42
2020-02-17,厦门,9℃,72%,19
2020-02-17,惠州,8℃,66%,18
2020-02-18,武汉,0℃,91%,27
2020-02-18,黄冈,4℃,80%,53
2020-02-18,孝感,1℃,91%,25
2020-02-18,襄阳,9℃,36%,40
2020-02-18,随州,1℃,85%,39
2020-02-18,宜昌,5℃,52%,49
2020-02-18,荆州,4℃,78%,40
2020-02-18,荆门,6℃,46%,42
2020-02-18,鄂州,4℃,67%,48
2020-02-18,温州,5℃,59%,24
2020-02-18,黄石,2℃,73%,39
2020-02-18,咸宁,0℃,89%,38
2020-02-18,十堰,3℃,54%,23
2020-02-18,深圳,12℃,37%,22
2020-02-18,广州,9℃,51%,21
2020-02-18,仙桃,2℃,94%,-1
2020-02-18,长沙,2℃,81%,30
2020-02-18,杭州,4℃,44%,32
2020-02-18,恩施,8℃,67%,51
2020-02-18,台州,3℃,60%,28
2020-02-18,天门,6℃,59%,-1
2020-02-18,南昌,4℃,75%,30
2020-02-18,信阳,3℃,75%,41
2020-02-18,南阳,1℃,54%,64
2020-02-18,成都,6℃,74%,67
2020-02-18,宁波,4℃,49%,28
2020-02-18,郑州,2℃,47%,37
2020-02-18,合肥,-2℃,95%,33
2020-02-18,阜阳,0℃,91%,62
2020-02-18,九江,3℃,70%,33
2020-02-18,岳阳,6℃,55%,44
2020-02-18,南充,8℃,44%,64
2020-02-18,盐城,1℃,52%,35
2020-02-18,茂名,13℃,75%,23
2020-02-18,西安,3℃,46%,48
2020-02-18,邵阳,6℃,51%,38
2020-02-18,衡阳,7℃,50%,37
2020-02-18,达州,7℃,64%,99
2020-02-18,梅州,6℃,62%,20
2020-02-18,湛江,14℃,57%,52
2020-02-18,佛山,11℃,49%,22
2020-02-18,南宁,13℃,40%,59
2020-02-18,揭阳,8℃,83%,34
2020-02-18,周口,5℃,37%,79
2020-02-18,东莞,11℃,48%,22
2020-02-18,苏州,2℃,64%,22
2020-02-18,沈阳,-16℃,78%,68
2020-02-18,昆明,5℃,78%,62
2020-02-18,贵阳,3℃,81%,46
2020-02-18,南京,0℃,65%,25
2020-02-18,长春,-13℃,67%,62
2020-02-18,哈尔滨,-15℃,72%,88
2020-02-18,厦门,7℃,65%,29
2020-02-18,惠州,11℃,42%,23
2020-02-19,武汉,8℃,54%,39
2020-02-19,黄冈,8℃,55%,45
2020-02-19,孝感,8℃,60%,43
2020-02-19,襄阳,9℃,43%,45
2020-02-19,随州,7℃,53%,32
2020-02-19,宜昌,8℃,55%,89
2020-02-19,荆州,8℃,72%,36
2020-02-19,荆门,8℃,50%,67
2020-02-19,鄂州,10℃,44%,40
2020-02-19,温州,4℃,79%,36
2020-02-19,黄石,9℃,56%,31
2020-02-19,咸宁,8℃,62%,40
2020-02-19,十堰,6℃,59%,33
2020-02-19,深圳,12℃,69%,27
2020-02-19,广州,12℃,63%,51
2020-02-19,仙桃,8℃,72%,-1
2020-02-19,长沙,8℃,69%,53
2020-02-19,杭州,4℃,56%,43
2020-02-19,恩施,7℃,81%,102
2020-02-19,台州,3℃,75%,48
2020-02-19,天门,8℃,70%,-1
2020-02-19,南昌,8℃,58%,43
2020-02-19,信阳,9℃,38%,39
2020-02-19,南阳,6℃,54%,46
2020-02-19,成都,7℃,83%,62
2020-02-19,宁波,1℃,79%,32
2020-02-19,郑州,4℃,54%,35
2020-02-19,合肥,4℃,67%,45
2020-02-19,阜阳,5℃,62%,49
2020-02-19,九江,7℃,58%,45
2020-02-19,岳阳,10℃,52%,49
2020-02-19,南充,7℃,87%,105
2020-02-19,盐城,1℃,81%,29
2020-02-19,茂名,11℃,85%,37
2020-02-19,西安,2℃,54%,89
2020-02-19,邵阳,8℃,64%,80
2020-02-19,衡阳,10℃,63%,65
2020-02-19,达州,7℃,76%,168
2020-02-19,梅州,7℃,70%,38
2020-02-19,湛江,16℃,73%,31
2020-02-19,佛山,10℃,73%,32
2020-02-19,南宁,14℃,52%,100
2020-02-19,揭阳,8℃,87%,38
2020-02-19,周口,7℃,46%,52
2020-02-19,东莞,10℃,65%,43
2020-02-19,苏州,4℃,69%,49
2020-02-19,沈阳,-7℃,84%,99
2020-02-19,昆明,9℃,80%,79
2020-02-19,贵阳,8℃,58%,41
2020-02-19,南京,3℃,55%,35
2020-02-19,长春,-5℃,64%,74
2020-02-19,哈尔滨,-11℃,89%,67
2020-02-19,厦门,8℃,40%,32
2020-02-19,惠州,11℃,74%,33
2020-02-20,武汉,2℃,95%,54
2020-02-20,黄冈,5℃,78%,88
2020-02-20,孝感,2℃,99%,65
2020-02-20,襄阳,10℃,58%,64
2020-02-20,随州,4℃,80%,59
2020-02-20,宜昌,9℃,67%,105
2020-02-20,荆州,7℃,78%,58
2020-02-20,荆门,7℃,71%,89
2020-02-20,鄂州,5℃,83%,85
2020-02-20,温州,9℃,73%,24
2020-02-20,黄石,4℃,85%,74
2020-02-20,咸宁,4℃,87%,52
2020-02-20,十堰,7℃,68%,46
2020-02-20,深圳,15℃,56%,24
2020-02-20,广州,15℃,77%,57
2020-02-20,仙桃,4℃,97%,-1
2020-02-20,长沙,4℃,92%,92
2020-02-20,杭州,8℃,67%,52
2020-02-20,恩施,7℃,82%,90
2020-02-20,台州,9℃,80%,25
2020-02-20,天门,4℃,97%,-1
2020-02-20,南昌,6℃,85%,69
2020-02-20,信阳,9℃,55%,64
2020-02-20,南阳,5℃,71%,108
2020-02-20,成都,8℃,73%,65
2020-02-20,宁波,8℃,75%,26
2020-02-20,郑州,2℃,86%,67
2020-02-20,合肥,2℃,94%,60
2020-02-20,阜阳,7℃,66%,127
2020-02-20,九江,7℃,76%,62
2020-02-20,岳阳,8℃,65%,69
2020-02-20,南充,8℃,74%,90
2020-02-20,盐城,5℃,89%,28
2020-02-20,茂名,16℃,88%,40
2020-02-20,西安,8℃,45%,117
2020-02-20,邵阳,6℃,83%,99
2020-02-20,衡阳,8℃,81%,94
2020-02-20,达州,6℃,83%,117
2020-02-20,梅州,13℃,72%,59
2020-02-20,湛江,17℃,93%,33
2020-02-20,佛山,16℃,80%,58
2020-02-20,南宁,14℃,71%,139
2020-02-20,揭阳,12℃,80%,42
2020-02-20,周口,9℃,51%,77
2020-02-20,东莞,16℃,66%,57
2020-02-20,苏州,8℃,68%,25
2020-02-20,沈阳,-7℃,81%,223
2020-02-20,昆明,6℃,89%,57
2020-02-20,贵阳,8℃,73%,100
2020-02-20,南京,6℃,71%,52
2020-02-20,长春,-9℃,93%,64
2020-02-20,哈尔滨,-11℃,89%,89
2020-02-20,厦门,11℃,89%,31
2020-02-20,惠州,16℃,63%,28
2020-02-21,武汉,10℃,69%,35
2020-02-21,黄冈,9℃,63%,50
2020-02-21,孝感,10℃,70%,53
2020-02-21,襄阳,11℃,67%,102
2020-02-21,随州,9℃,61%,59
2020-02-21,宜昌,8℃,89%,94
2020-02-21,荆州,11℃,82%,58
2020-02-21,荆门,11℃,60%,49
2020-02-21,鄂州,12℃,56%,48
2020-02-21,温州,9℃,85%,20
2020-02-21,黄石,10℃,62%,32
2020-02-21,咸宁,11℃,57%,51
2020-02-21,十堰,9℃,74%,82
2020-02-21,深圳,16℃,73%,32
2020-02-21,广州,15℃,86%,49
2020-02-21,仙桃,12℃,67%,-1
2020-02-21,长沙,13℃,71%,83
2020-02-21,杭州,8℃,91%,25
2020-02-21,恩施,8℃,91%,160
2020-02-21,台州,8℃,88%,27
2020-02-21,天门,10℃,88%,-1
2020-02-21,南昌,11℃,60%,57
2020-02-21,信阳,11℃,56%,57
2020-02-21,南阳,10℃,47%,108
2020-02-21,成都,7℃,84%,58
2020-02-21,宁波,7℃,83%,22
2020-02-21,郑州,9℃,57%,92
2020-02-21,合肥,9℃,60%,36
2020-02-21,阜阳,8℃,73%,105
2020-02-21,九江,7℃,83%,54
2020-02-21,岳阳,12℃,79%,55
2020-02-21,南充,8℃,100%,98
2020-02-21,盐城,5℃,86%,24
2020-02-21,茂名,16℃,84%,40
2020-02-21,西安,4℃,73%,91
2020-02-21,邵阳,13℃,73%,105
2020-02-21,衡阳,14℃,65%,108
2020-02-21,达州,8℃,88%,242
