2020-01-01,武汉,4℃,59%,65
2020-02-21,梅州,12℃,84%,62
2020-02-21,湛江,17℃,94%,36
2020-02-21,佛山,17℃,73%,42
2020-02-21,南宁,18℃,87%,115
2020-02-21,揭阳,13℃,93%,25
2020-02-21,周口,9℃,74%,158
2020-02-21,东莞,15℃,73%,32
2020-02-21,苏州,8℃,73%,22
2020-02-21,沈阳,0℃,79%,112
2020-02-21,昆明,6℃,91%,68
2020-02-21,贵阳,5℃,98%,65
2020-02-21,南京,8℃,73%,57
2020-02-21,长春,-1℃,48%,64
2020-02-21,哈尔滨,-7℃,67%,130
2020-02-21,厦门,14℃,62%,27
2020-02-21,惠州,15℃,76%,31
2020-02-22,武汉,6℃,94%,63
2020-02-22,黄冈,7℃,98%,75
2020-02-22,孝感,9℃,98%,59
2020-02-22,襄阳,10℃,62%,72
2020-02-22,随州,4℃,90%,80
2020-02-22,宜昌,8℃,88%,69
2020-02-22,荆州,8℃,90%,62
2020-02-22,荆门,10℃,75%,94
2020-02-22,鄂州,9℃,89%,67
2020-02-22,温州,13℃,70%,27
2020-02-22,黄石,6℃,93%,69
2020-02-22,咸宁,6℃,99%,63
2020-02-22,十堰,7℃,65%,56
2020-02-22,深圳,17℃,76%,37
2020-02-22,广州,15℃,89%,55
2020-02-22,仙桃,9℃,91%,-1
2020-02-22,长沙,8℃,96%,85
2020-02-22,杭州,10℃,77%,37
2020-02-22,恩施,9℃,90%,95
2020-02-22,台州,13℃,92%,28
2020-02-22,天门,10℃,92%,-1
2020-02-22,南昌,9℃,98%,59
2020-02-22,信阳,9℃,71%,74
2020-02-22,南阳,6℃,58%,87
2020-02-22,成都,9℃,85%,66
2020-02-22,宁波,11℃,71%,52
2020-02-22,郑州,4℃,51%,76
2020-02-22,合肥,4℃,91%,74
2020-02-22,阜阳,5℃,72%,107
2020-02-22,九江,8℃,94%,62
2020-02-22,岳阳,9℃,95%,68
2020-02-22,南充,7℃,100%,87
2020-02-22,盐城,4℃,96%,120
2020-02-22,茂名,16℃,92%,40
2020-02-22,西安,5℃,49%,77
2020-02-22,邵阳,9℃,100%,55
2020-02-22,衡阳,10℃,87%,57
2020-02-22,达州,8℃,99%,114
2020-02-22,梅州,13℃,85%,59
2020-02-22,湛江,16℃,99%,31
2020-02-22,佛山,17℃,85%,51
2020-02-22,南宁,16℃,89%,142
2020-02-22,揭阳,14℃,91%,35
2020-02-22,周口,7℃,53%,89
2020-02-22,东莞,17℃,75%,64
2020-02-22,苏州,8℃,84%,77
2020-02-22,沈阳,0℃,89%,140
2020-02-22,昆明,12℃,79%,79
2020-02-22,贵阳,6℃,87%,72
2020-02-22,南京,6℃,99%,78
2020-02-22,长春,-2℃,84%,87
2020-02-22,哈尔滨,-6℃,92%,64
2020-02-22,厦门,14℃,68%,25
2020-02-22,惠州,17℃,85%,42
2020-02-23,武汉,13℃,57%,63
2020-02-23,黄冈,11℃,71%,69
2020-02-23,孝感,13℃,65%,82
2020-02-23,襄阳,12℃,67%,92
2020-02-23,随州,11℃,66%,64
2020-02-23,宜昌,12℃,72%,105
2020-02-23,荆州,12℃,74%,72
2020-02-23,荆门,12℃,72%,93
2020-02-23,鄂州,13℃,56%,66
2020-02-23,温州,12℃,68%,71
2020-02-23,黄石,10℃,65%,62
2020-02-23,咸宁,14℃,32%,61
2020-02-23,十堰,8℃,75%,57
2020-02-23,深圳,17℃,81%,30
2020-02-23,广州,18℃,82%,79
2020-02-23,仙桃,13℃,77%,-1
2020-02-23,长沙,11℃,91%,70
2020-02-23,杭州,9℃,62%,84
2020-02-23,恩施,9℃,88%,89
2020-02-23,台州,9℃,84%,93
2020-02-23,天门,13℃,83%,-1
2020-02-23,南昌,11℃,68%,68
2020-02-23,信阳,11℃,50%,78
2020-02-23,南阳,8℃,54%,87
2020-02-23,成都,9℃,89%,108
2020-02-23,宁波,8℃,79%,134
2020-02-23,郑州,5℃,51%,74
2020-02-23,合肥,5℃,72%,80
2020-02-23,阜阳,9℃,42%,102
2020-02-23,九江,12℃,49%,70
2020-02-23,岳阳,12℃,88%,68
2020-02-23,南充,11℃,68%,78
2020-02-23,盐城,3℃,76%,62
2020-02-23,茂名,16℃,89%,61
2020-02-23,西安,4℃,57%,97
2020-02-23,邵阳,12℃,82%,80
2020-02-23,衡阳,13℃,78%,67
2020-02-23,达州,11℃,86%,109
2020-02-23,梅州,15℃,83%,72
2020-02-23,湛江,15℃,92%,57
2020-02-23,佛山,17℃,83%,77
2020-02-23,南宁,18℃,79%,102
2020-02-23,揭阳,14℃,95%,39
2020-02-23,周口,10℃,38%,93
2020-02-23,东莞,18℃,76%,78
2020-02-23,苏州,7℃,57%,75
2020-02-23,沈阳,-5℃,75%,49
2020-02-23,昆明,12℃,82%,58
2020-02-23,贵阳,8℃,99%,88
2020-02-23,南京,7℃,46%,69
2020-02-23,长春,-6℃,79%,45
2020-02-23,哈尔滨,-13℃,74%,43
2020-02-23,厦门,14℃,65%,47
2020-02-23,惠州,18℃,86%,35
2020-02-24,武汉,21℃,58%,53
2020-02-24,黄冈,23℃,50%,65
2020-02-24,孝感,21℃,60%,54
2020-02-24,襄阳,15℃,70%,105
2020-02-24,随州,21℃,55%,64
2020-02-24,宜昌,14℃,74%,123
2020-02-24,荆州,16℃,80%,78
2020-02-24,荆门,17℃,71%,97
2020-02-24,鄂州,23℃,51%,54
2020-02-24,温州,15℃,64%,73
2020-02-24,黄石,22℃,52%,59
2020-02-24,咸宁,25℃,42%,45
2020-02-24,十堰,14℃,63%,60
2020-02-24,深圳,23℃,63%,52
2020-02-24,广州,24℃,44%,53
2020-02-24,仙桃,21℃,62%,-1
2020-02-24,长沙,25℃,49%,62
2020-02-24,杭州,21℃,48%,60
2020-02-24,恩施,11℃,92%,70
2020-02-24,台州,20℃,59%,72
2020-02-24,天门,18℃,70%,-1
2020-02-24,南昌,23℃,54%,83
2020-02-24,信阳,19℃,58%,53
2020-02-24,南阳,16℃,66%,93
2020-02-24,成都,14℃,66%,133
2020-02-24,宁波,21℃,43%,52
2020-02-24,郑州,14℃,68%,100
2020-02-24,合肥,22℃,55%,57
2020-02-24,阜阳,16℃,68%,67
2020-02-24,九江,23℃,47%,51
2020-02-24,岳阳,23℃,53%,48
2020-02-24,南充,12℃,85%,159
2020-02-24,盐城,16℃,60%,95
2020-02-24,茂名,24℃,64%,53
2020-02-24,西安,16℃,41%,114
2020-02-24,邵阳,22℃,52%,67
2020-02-24,衡阳,25℃,44%,54
2020-02-24,达州,11℃,99%,119
2020-02-24,梅州,23℃,45%,64
2020-02-24,湛江,22℃,77%,51
2020-02-24,佛山,23℃,52%,54
2020-02-24,南宁,24℃,63%,53
2020-02-24,揭阳,21℃,54%,66
2020-02-24,周口,17℃,56%,109
2020-02-24,东莞,25℃,49%,60
2020-02-24,苏州,21℃,48%,89
2020-02-24,沈阳,5℃,42%,43
2020-02-24,昆明,17℃,47%,49
2020-02-24,贵阳,16℃,66%,60
2020-02-24,南京,19℃,53%,69
2020-02-24,长春,0℃,45%,36
2020-02-24,哈尔滨,-4℃,54%,60
2020-02-24,厦门,21℃,60%,62
2020-02-24,惠州,22℃,58%,62
2020-02-25,武汉,16℃,90%,68
2020-02-25,黄冈,17℃,85%,77
2020-02-25,孝感,15℃,99%,117
2020-02-25,襄阳,14℃,77%,93
2020-02-25,随州,15℃,81%,90
2020-02-25,宜昌,14℃,83%,133
2020-02-25,荆州,13℃,94%,90
2020-02-25,荆门,16℃,68%,109
2020-02-25,鄂州,19℃,73%,74
2020-02-25,温州,15℃,88%,60
2020-02-25,黄石,18℃,72%,69
2020-02-25,咸宁,19℃,65%,47
2020-02-25,十堰,9℃,93%,69
2020-02-25,深圳,19℃,82%,47
2020-02-25,广州,19℃,88%,44
2020-02-25,仙桃,17℃,90%,-1
2020-02-25,长沙,18℃,72%,45
2020-02-25,杭州,18℃,63%,57
2020-02-25,恩施,11℃,96%,78
2020-02-25,台州,14℃,96%,61
2020-02-25,天门,13℃,99%,-1
2020-02-25,南昌,19℃,70%,62
2020-02-25,信阳,16℃,75%,74
2020-02-25,南阳,11℃,83%,127
2020-02-25,成都,8℃,94%,110
2020-02-25,宁波,16℃,84%,41
2020-02-25,郑州,7℃,71%,150
2020-02-25,合肥,17℃,84%,54
2020-02-25,阜阳,13℃,87%,135
2020-02-25,九江,21℃,59%,57
2020-02-25,岳阳,19℃,70%,69
2020-02-25,南充,9℃,96%,158
2020-02-25,盐城,16℃,73%,115
2020-02-25,茂名,19℃,93%,41
2020-02-25,西安,11℃,64%,70
2020-02-25,邵阳,18℃,65%,39
2020-02-25,衡阳,20℃,57%,44
2020-02-25,达州,11℃,99%,118
2020-02-25,梅州,16℃,89%,43
2020-02-25,湛江,19℃,97%,52
2020-02-25,佛山,19℃,86%,27
2020-02-25,南宁,18℃,96%,51
2020-02-25,揭阳,17℃,93%,98
2020-02-25,周口,9℃,75%,192
2020-02-25,东莞,19℃,86%,38
2020-02-25,苏州,16℃,74%,63
2020-02-25,沈阳,1℃,50%,50
2020-02-25,昆明,11℃,67%,52
2020-02-25,贵阳,14℃,79%,67
2020-02-25,南京,15℃,81%,92
2020-02-25,长春,-6℃,87%,63
2020-02-25,哈尔滨,-15℃,85%,109
2020-02-25,厦门,16℃,87%,47
2020-02-25,惠州,20℃,81%,41
2020-02-26,武汉,11℃,94%,107
2020-02-26,黄冈,13℃,90%,127
2020-02-26,孝感,11℃,99%,109
2020-02-26,襄阳,10℃,80%,143
2020-02-26,随州,10℃,82%,84
2020-02-26,宜昌,14℃,99%,115
2020-02-26,荆州,13℃,99%,103
2020-02-26,荆门,11℃,94%,149
2020-02-26,鄂州,14℃,83%,119
2020-02-26,温州,17℃,81%,60
2020-02-26,黄石,14℃,91%,112
2020-02-26,咸宁,12℃,98%,113
2020-02-26,十堰,12℃,76%,107
2020-02-26,深圳,21℃,89%,36
2020-02-26,广州,20℃,93%,43
2020-02-26,仙桃,12℃,93%,-1
2020-02-26,长沙,17℃,85%,138
2020-02-26,杭州,14℃,84%,133
2020-02-26,恩施,12℃,97%,77
2020-02-26,台州,17℃,80%,62
2020-02-26,天门,11℃,99%,-1
2020-02-26,南昌,19℃,77%,53
2020-02-26,信阳,10℃,83%,112
2020-02-26,南阳,10℃,82%,113
2020-02-26,成都,8℃,94%,89
2020-02-26,宁波,13℃,82%,84
2020-02-26,郑州,9℃,79%,85
2020-02-26,合肥,10℃,97%,130
2020-02-26,阜阳,9℃,88%,93
2020-02-26,九江,14℃,84%,182
2020-02-26,岳阳,16℃,77%,119
2020-02-26,南充,11℃,97%,134
2020-02-26,盐城,7℃,89%,46
2020-02-26,茂名,21℃,91%,34
2020-02-26,西安,11℃,76%,205
2020-02-26,邵阳,18℃,87%,89
2020-02-26,衡阳,20℃,71%,52
2020-02-26,达州,12℃,99%,124
2020-02-26,梅州,19℃,82%,39
2020-02-26,湛江,20℃,99%,23
2020-02-26,佛山,20℃,87%,48
2020-02-26,南宁,19℃,98%,49
2020-02-26,揭阳,20℃,97%,54
2020-02-26,周口,9℃,83%,89
2020-02-26,东莞,20℃,89%,31
2020-02-26,苏州,10℃,86%,89
2020-02-26,沈阳,-2℃,66%,62
2020-02-26,昆明,12℃,60%,45
2020-02-26,贵阳,15℃,81%,83
2020-02-26,南京,11℃,92%,79
2020-02-26,长春,-6℃,75%,58
2020-02-26,哈尔滨,-10℃,84%,110
2020-02-26,厦门,20℃,88%,38
2020-02-26,惠州,22℃,92%,25
2020-02-27,武汉,11℃,76%,29
2020-02-27,黄冈,11℃,80%,40
2020-02-27,孝感,11℃,81%,26
2020-02-27,襄阳,8℃,91%,109
2020-02-27,随州,10℃,73%,36
2020-02-27,宜昌,10℃,99%,57
2020-02-27,荆州,11℃,86%,58
2020-02-27,荆门,10℃,82%,97
2020-02-27,鄂州,12℃,93%,33
2020-02-27,温州,12℃,95%,30
2020-02-27,黄石,11℃,88%,42
2020-02-27,咸宁,11℃,74%,38
2020-02-27,十堰,8℃,99%,48
2020-02-27,深圳,21℃,82%,22
2020-02-27,广州,20℃,86%,59
2020-02-27,仙桃,12℃,77%,-1
2020-02-27,长沙,13℃,94%,93
2020-02-27,杭州,10℃,77%,46
2020-02-27,恩施,13℃,97%,72
2020-02-27,台州,11℃,73%,26
2020-02-27,天门,11℃,86%,-1
2020-02-27,南昌,12℃,78%,54
2020-02-27,信阳,10℃,72%,58
2020-02-27,南阳,7℃,95%,130
2020-02-27,成都,14℃,82%,129
2020-02-27,宁波,9℃,81%,48
2020-02-27,郑州,5℃,61%,63
2020-02-27,合肥,9℃,77%,70
2020-02-27,阜阳,8℃,62%,85
2020-02-27,九江,11℃,74%,55
2020-02-27,岳阳,13℃,100%,80
2020-02-27,南充,13℃,88%,95
2020-02-27,盐城,2℃,89%,49
2020-02-27,茂名,21℃,90%,22
2020-02-27,西安,8℃,87%,84
2020-02-27,邵阳,14℃,87%,87
2020-02-27,衡阳,14℃,85%,73
2020-02-27,达州,12℃,99%,127
2020-02-27,梅州,18℃,83%,45
2020-02-27,湛江,20℃,97%,15
2020-02-27,佛山,20℃,87%,48
2020-02-27,南宁,20℃,94%,40
2020-02-27,揭阳,19℃,95%,46
2020-02-27,周口,7℃,91%,152
2020-02-27,东莞,21℃,81%,28
2020-02-27,苏州,7℃,73%,69
2020-02-27,沈阳,-5℃,69%,48
2020-02-27,昆明,10℃,72%,70
2020-02-27,贵阳,16℃,78%,70
2020-02-27,南京,7℃,80%,69
2020-02-27,长春,-8℃,89%,74
2020-02-27,哈尔滨,-10℃,82%,95
2020-02-27,厦门,15℃,86%,41
2020-02-27,惠州,22℃,84%,21
2020-02-28,武汉,7℃,97%,42
2020-02-28,黄冈,9℃,97%,74
2020-02-28,孝感,6℃,99%,18
2020-02-28,襄阳,3℃,99%,45
2020-02-28,随州,4℃,97%,26
2020-02-28,宜昌,6℃,99%,28
2020-02-28,荆州,6℃,96%,35
2020-02-28,荆门,4℃,93%,30
2020-02-28,鄂州,11℃,87%,63
2020-02-28,温州,12℃,69%,53
2020-02-28,黄石,11℃,85%,68
2020-02-28,咸宁,10℃,89%,82
2020-02-28,十堰,4℃,99%,30
2020-02-28,深圳,18℃,84%,43
2020-02-28,广州,19℃,80%,28
2020-02-28,仙桃,6℃,98%,-1
2020-02-28,长沙,11℃,96%,53
2020-02-28,杭州,9℃,83%,52
2020-02-28,恩施,11℃,97%,32
2020-02-28,台州,10℃,80%,48
2020-02-28,天门,6℃,99%,-1
2020-02-28,南昌,11℃,84%,98
2020-02-28,信阳,3℃,98%,40
2020-02-28,南阳,3℃,99%,55
2020-02-28,成都,14℃,65%,104
2020-02-28,宁波,9℃,83%,32
2020-02-28,郑州,0℃,99%,77
2020-02-28,合肥,7℃,98%,62
2020-02-28,阜阳,3℃,98%,65
2020-02-28,九江,9℃,84%,103
2020-02-28,岳阳,9℃,100%,58
2020-02-28,南充,12℃,95%,25
2020-02-28,盐城,7℃,83%,31
2020-02-28,茂名,20℃,84%,33
2020-02-28,西安,4℃,98%,18
2020-02-28,邵阳,12℃,100%,58
2020-02-28,衡阳,12℃,90%,52
2020-02-28,达州,10℃,99%,18
2020-02-28,梅州,17℃,89%,38
2020-02-28,湛江,20℃,94%,28
2020-02-28,佛山,20℃,79%,35
2020-02-28,南宁,20℃,89%,42
2020-02-28,揭阳,17℃,86%,33
2020-02-28,周口,2℃,95%,30
2020-02-28,东莞,18℃,87%,29
2020-02-28,苏州,9℃,73%,35
2020-02-28,沈阳,-3℃,83%,97
2020-02-28,昆明,14℃,70%,92
2020-02-28,贵阳,15℃,75%,56
2020-02-28,南京,10℃,74%,58
2020-02-28,长春,-2℃,44%,42
2020-02-28,哈尔滨,-11℃,89%,94
2020-02-28,厦门,15℃,77%,27
2020-02-28,惠州,18℃,88%,35
2020-02-29,武汉,6℃,97%,16
2020-02-29,黄冈,6℃,99%,30
2020-02-29,孝感,6℃,99%,16
2020-02-29,襄阳,6℃,95%,65
2020-02-29,随州,6℃,96%,21
2020-02-29,宜昌,6℃,99%,43
2020-02-29,荆州,6℃,99%,29
2020-02-29,荆门,5℃,96%,60
2020-02-29,鄂州,7℃,95%,27
2020-02-29,温州,14℃,91%,57
2020-02-29,黄石,7℃,97%,21
2020-02-29,咸宁,6℃,99%,10
2020-02-29,十堰,7℃,99%,33
2020-02-29,深圳,19℃,84%,29
2020-02-29,广州,18℃,96%,51
2020-02-29,仙桃,6℃,96%,-1
2020-02-29,长沙,8℃,85%,15
2020-02-29,杭州,9℃,93%,32
2020-02-29,恩施,11℃,95%,25
2020-02-29,台州,14℃,81%,62
2020-02-29,天门,6℃,99%,-1
2020-02-29,南昌,11℃,84%,42
2020-02-29,信阳,6℃,95%,52
2020-02-29,南阳,4℃,99%,52
2020-02-29,成都,10℃,93%,35
2020-02-29,宁波,11℃,81%,57
2020-02-29,郑州,5℃,97%,83
2020-02-29,合肥,5℃,99%,49
2020-02-29,阜阳,5℃,94%,67
2020-02-29,九江,8℃,90%,11
2020-02-29,岳阳,6℃,100%,18
2020-02-29,南充,11℃,76%,59
2020-02-29,盐城,7℃,93%,22
2020-02-29,茂名,19℃,92%,36
2020-02-29,西安,5℃,98%,62
2020-02-29,邵阳,8℃,100%,34
2020-02-29,衡阳,10℃,86%,28
2020-02-29,达州,11℃,99%,39
2020-02-29,梅州,20℃,73%,36
2020-02-29,湛江,20℃,98%,30
2020-02-29,佛山,19℃,91%,49
2020-02-29,南宁,19℃,100%,31
2020-02-29,揭阳,18℃,85%,60
2020-02-29,周口,5℃,86%,54
2020-02-29,东莞,19℃,86%,74
2020-02-29,苏州,8℃,91%,49
2020-02-29,沈阳,0℃,97%,115
2020-02-29,昆明,9℃,83%,65
2020-02-29,贵阳,12℃,100%,75
2020-02-29,南京,7℃,100%,28
2020-02-29,长春,-5℃,60%,60
2020-02-29,哈尔滨,-4℃,88%,99
2020-02-29,厦门,16℃,91%,41
2020-02-29,惠州,20℃,86%,59
2020-03-01,武汉,7℃,96%,36
2020-03-01,黄冈,9℃,95%,46
2020-03-01,孝感,7℃,99%,20
2020-03-01,襄阳,7℃,98%,69
2020-03-01,随州,6℃,94%,36
2020-03-01,宜昌,9℃,97%,73
2020-03-01,荆州,5℃,99%,28
2020-03-01,荆门,7℃,93%,57
2020-03-01,鄂州,9℃,92%,51
2020-03-01,温州,13℃,98%,53
2020-03-01,黄石,8℃,93%,48
2020-03-01,咸宁,7℃,99%,33
2020-03-01,十堰,8℃,97%,33
2020-03-01,深圳,20℃,86%,32
2020-03-01,广州,20℃,89%,30
2020-03-01,仙桃,7℃,95%,-1
2020-03-01,长沙,9℃,96%,36
2020-03-01,杭州,10℃,94%,32
2020-03-01,恩施,10℃,95%,35
2020-03-01,台州,11℃,95%,52
2020-03-01,天门,6℃,99%,-1
2020-03-01,南昌,10℃,93%,30
2020-03-01,信阳,6℃,94%,52
2020-03-01,南阳,7℃,99%,64
2020-03-01,成都,15℃,66%,77
2020-03-01,宁波,10℃,100%,19
2020-03-01,郑州,7℃,97%,87
2020-03-01,合肥,7℃,99%,33
2020-03-01,阜阳,8℃,88%,70
2020-03-01,九江,9℃,95%,48
2020-03-01,岳阳,9℃,96%,40
2020-03-01,南充,14℃,68%,61
2020-03-01,盐城,7℃,96%,20
2020-03-01,茂名,20℃,94%,42
2020-03-01,西安,8℃,96%,72
2020-03-01,邵阳,9℃,100%,18
2020-03-01,衡阳,10℃,89%,10
2020-03-01,达州,12℃,99%,78
2020-03-01,梅州,20℃,80%,35
2020-03-01,湛江,20℃,99%,30
2020-03-01,佛山,22℃,81%,33
2020-03-01,南宁,20℃,100%,41
2020-03-01,揭阳,19℃,97%,54
2020-03-01,周口,8℃,76%,70
2020-03-01,东莞,20℃,87%,18
2020-03-01,苏州,9℃,86%,46
2020-03-01,沈阳,0℃,54%,48
2020-03-01,昆明,8℃,74%,42
2020-03-01,贵阳,12℃,91%,64
2020-03-01,南京,9℃,95%,23
2020-03-01,长春,-5℃,94%,85
2020-03-01,哈尔滨,-5℃,89%,92
2020-03-01,厦门,19℃,87%,29
2020-03-01,惠州,21℃,88%,30
2020-03-02,武汉,8℃,73%,49
2020-03-02,黄冈,8℃,77%,51
2020-03-02,孝感,9℃,65%,51
2020-03-02,襄阳,9℃,70%,82
2020-03-02,随州,8℃,78%,58
2020-03-02,宜昌,9℃,99%,62
2020-03-02,荆州,10℃,78%,48
2020-03-02,荆门,9℃,75%,83
2020-03-02,鄂州,10℃,72%,48
2020-03-02,温州,13℃,68%,15
2020-03-02,黄石,8℃,80%,45
2020-03-02,咸宁,8℃,87%,46
2020-03-02,十堰,10℃,74%,65
2020-03-02,深圳,21℃,72%,33
2020-03-02,广州,20℃,79%,20
2020-03-02,仙桃,8℃,79%,-1
2020-03-02,长沙,10℃,87%,73
2020-03-02,杭州,9℃,84%,22
2020-03-02,恩施,14℃,68%,45
2020-03-02,台州,12℃,66%,22
2020-03-02,天门,7℃,90%,-1
2020-03-02,南昌,10℃,76%,36
2020-03-02,信阳,8℃,81%,67
2020-03-02,南阳,8℃,73%,79
2020-03-02,成都,14℃,44%,59
2020-03-02,宁波,9℃,81%,25
2020-03-02,郑州,7℃,76%,92
2020-03-02,合肥,5℃,96%,46
2020-03-02,阜阳,3℃,96%,72
2020-03-02,九江,9℃,72%,33
2020-03-02,岳阳,9℃,89%,57
2020-03-02,南充,14℃,89%,90
2020-03-02,盐城,4℃,93%,65
2020-03-02,茂名,21℃,95%,53
2020-03-02,西安,9℃,46%,69
2020-03-02,邵阳,10℃,84%,53
2020-03-02,衡阳,11℃,80%,55
2020-03-02,达州,12℃,85%,83
2020-03-02,梅州,17℃,77%,22
2020-03-02,湛江,21℃,98%,27
2020-03-02,佛山,22℃,77%,36
2020-03-02,南宁,20℃,100%,73
2020-03-02,揭阳,20℃,97%,47
2020-03-02,周口,7℃,72%,90
2020-03-02,东莞,21℃,72%,20
2020-03-02,苏州,7℃,88%,49
2020-03-02,沈阳,-1℃,82%,64
2020-03-02,昆明,12℃,58%,41
2020-03-02,贵阳,9℃,98%,41
2020-03-02,南京,6℃,91%,68
2020-03-02,长春,-9℃,96%,107
2020-03-02,哈尔滨,-11℃,90%,148
2020-03-02,厦门,15℃,90%,27
2020-03-02,惠州,21℃,78%,23
